"year","MHW","baseline_region","site","latitude","longitude","affiliated_mpa","mpa_class","mpa_designation","zone","transect","red_algae_branching_flat_blade","phaeophyceae","bryozoa","corynactis_californica","coralline_algae_crustose","desmarestia","hydroid","macrocystis_pyrifera","porifera","coralline_algae_erect_articulated","phyllospadix","tunicate_solitary","phragmatopoma_californica","thylacodes_squamigerus_petaloconchus_montereyensis","chlorophyta","tubeworm","clam","cirripedia","diopatra_chaetopterus_spp","cucumaria","tunicate_colonial_compund_social","dodecaceria_fewkesi","egregia_menziesii","dictyoneurum_californicum_reticulatum","dictyotales","diatom_layer","red_algae_leaf_like","stephanocystis_osmundacea","cup_coral","salmacina_tribranchiata","red_algae_encrusting","pachythyone_rubra","red_algae_lacy_branching","red_filamentous_turf","red_algae_cylindrical_branches","tubeworm_mat","stylaster_californicus","scallop","thylacodes_squamigerus","petaloconchus_montereyensis","red_fleshy_algae","octocoral","gorgonian_adult","mytilus_spp","sargassum_muticum","sargassum_horneri","heteropora_pacifica","phoronis_ijimai","tube_building_amphipods","tubeworm_colonial","dodecaceria_fewkesi_concharum","nereocystis_luetkeana","watersipora_subtorquata","gersemia_rubiformis","caprellidae","sargassum_palmeri"
2007,"before","CENTRAL","MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",34.9,0,4.7,0,2.3,0,0,0,2.3,0,0,0,2.3,0,0,0,0,0,2.3,0,2.3,0,0,20.9,0,0,0,11.6,4.7,0,0,0,2.3,0,7,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",48.3,0,0,0,6.7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.3,0,0,6.7,6.7,1.7,0,0,0,1.7,0,13.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",57.8,0,2.2,2.2,0,0,4.4,0,0,0,0,0,4.4,0,0,0,0,0,4.4,0,0,0,0,6.7,0,0,6.7,0,2.2,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",67.3,0,4.1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,10.2,0,2,0,2,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",15.7,2,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,3.9,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,66.1,1.7,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",41.5,0,3.8,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,3.8,0,0,28.3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",49,0,0,0,3.9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.9,0,0,25.5,0,2,0,0,0,0,0,9.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",32.4,0,2.9,0,2.9,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,11.8,0,0,8.8,0,0,2.9,0,8.8,0,14.7,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",39.6,4.2,2.1,0,0,0,0,2.1,0,4.2,0,0,0,0,0,0,0,0,0,2.1,2.1,0,0,22.9,0,0,6.2,0,10.4,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","INNER","1",3.3,0,0,0,0,6.7,0,0,0,36.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","INNER","2",16.7,0,0,0,3.3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","MID","1",12,0,0,4,8,8,0,8,0,32,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","MID","2",32.1,0,0,3.6,10.7,0,0,0,14.3,7.1,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,10.7,0,7.1,0,3.6,0,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","OUTER","1",17.9,0,0,0,32.1,0,0,0,3.6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,3.6,0,0,7.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","OUTER","2",50,0,0,0,23.3,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,6.7,0,6.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","INNER","1",20.7,0,0,0,6.9,0,0,0,3.4,44.8,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,13.8,0,0,0,3.4,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","INNER","2",30.4,0,0,0,13,0,0,4.3,4.3,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","MID","1",26.7,0,0,0,40,0,0,0,0,13.3,0,0,0,0,0,0,0,0,3.3,0,3.3,0,0,0,0,0,0,0,3.3,0,0,0,3.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","MID","2",24,0,4,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","OUTER","1",31.2,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","OUTER","2",32,0,0,0,24,0,0,0,4,4,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",7.1,0,0,0,17.9,0,0,0,0,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",34.6,0,0,0,3.8,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",4.2,0,0,0,12.5,0,0,0,0,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,12.5,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",14.3,0,3.6,0,28.6,0,0,3.6,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,3.6,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",39.3,0,0,3.6,10.7,0,0,3.6,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,10.7,0,3.6,0,3.6,0,0,3.6,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",34.6,0,0,0,7.7,0,0,0,7.7,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,15.4,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",3.3,0,0,0,3.3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,3.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",3.3,0,0,0,3.3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,3.3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",8.7,0,8.7,0,30.4,0,0,4.3,0,26.1,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,4.3,4.3,0,0,4.3,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",5.6,0,0,0,5.6,0,0,0,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,16.7,0,0,5.6,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",20,0,5,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",19.2,0,0,0,7.7,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,3.8,0,0,11.5,0,0,3.8,23.1,0,0,3.8,0,7.7,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","INNER","1",24,4,8,0,4,20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","INNER","2",40.7,0,0,0,0,7.4,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,18.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","MID","1",17.2,0,0,0,20.7,6.9,0,3.4,0,10.3,0,0,0,0,0,0,0,0,0,0,17.2,6.9,0,0,0,0,10.3,0,0,0,0,0,3.4,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","MID","2",3.3,0,6.7,0,6.7,0,0,3.3,0,20,0,0,0,0,0,0,0,3.3,0,0,26.7,10,0,0,0,0,10,0,0,0,3.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","OUTER","1",17.2,6.9,6.9,0,20.7,3.4,0,3.4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,3.4,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","OUTER","2",23.3,3.3,3.3,0,16.7,3.3,0,3.3,6.7,6.7,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,23.3,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","INNER","1",19.4,0,0,0,0,22.6,0,0,0,38.7,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,6.5,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","INNER","2",3.8,0,0,0,3.8,7.7,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,19.2,11.5,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","MID","1",19.2,0,0,0,19.2,3.8,0,0,11.5,34.6,0,0,0,0,0,0,0,0,0,0,3.8,3.8,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","MID","2",3.4,0,0,0,6.9,0,0,6.9,20.7,41.4,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","OUTER","1",3.7,0,0,0,48.1,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,0,0,25,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",22.2,3.7,0,0,22.2,0,0,3.7,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.7,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",16,0,4,0,0,0,0,4,0,48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",40,0,0,0,32,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",38.1,0,4.8,0,14.3,0,0,4.8,0,4.8,0,0,0,0,0,0,0,0,0,0,4.8,0,0,4.8,0,0,4.8,0,4.8,0,4.8,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",54.5,0,0,0,9.1,0,0,0,4.5,0,0,0,0,0,0,0,0,0,4.5,0,4.5,0,0,18.2,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",60.9,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,13,0,0,0,0,0,4.3,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","INNER","1",8,16,0,0,12,10,0,2,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,11.7,0,0,1.7,13.3,0,0,10,36.7,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","MID","1",5.3,7,0,0,3.5,8.8,0,0,12.3,26.3,0,5.3,0,0,0,0,0,0,0,1.8,3.5,0,0,1.8,0,0,8.8,0,3.5,0,3.5,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","MID","2",0,0,3.9,0,35.3,0,0,0,0,43.1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,3.9,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,10.7,0,0,3.6,0,0,0,3.6,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,21.4,0,0,0,3.6,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","OUTER","2",3.8,0,7.7,0,3.8,7.7,0,3.8,11.5,7.7,0,0,0,0,0,0,0,0,0,0,0,3.8,0,3.8,0,0,3.8,3.8,7.7,0,11.5,0,7.7,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,0,0,0,39.7,3.4,0,0,0,29.3,0,0,0,0,0,3.4,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,1.7,0,5.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","INNER","2",5.3,0,0,0,10.5,7,0,1.8,0,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,1.8,0,0,0,0,5.3,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","MID","1",0,0,0,0,25.9,5.6,0,0,1.9,44.4,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.9,0,0,0,1.9,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","MID","2",1.9,0,0,0,26.4,13.2,0,0,1.9,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","OUTER","1",1.7,0,0,0,35,0,0,0,1.7,38.3,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,1.7,0,0,3.3,1.7,3.3,0,5,0,3.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,27.1,0,0,0,5.1,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,6.8,1.7,0,1.7,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","INNER","1",0,0,0,0,0,0,0,0,0,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","INNER","2",7.1,0,0,0,0,0,0,0,0,78.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","MID","1",7.7,0,0,0,19.2,3.8,3.8,0,15.4,34.6,0,0,3.8,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,3.8,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","MID","2",6.9,0,0,0,20.7,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","OUTER","1",8.7,0,0,0,39.1,4.3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,8.7,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","OUTER","2",4.3,0,0,0,65.2,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL","WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","SMR","INNER","1",13.3,13.3,3.3,0,0,0,0,0,6.7,20,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,26.7,6.7,0,0,3.3,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
